,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,br1_units,br2_units,br3_units,br4_units,br5_units,br6_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
2289,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,39782.0,147,WEST 127 STREET,Manhattan,10027.0,1019120008.0,1057902.0,MN-10,9,224.0,MN03,40.809653000000004,-73.945883,40.81012,-73.946457,2017-07-06T00:00:00,Preservation,No,Non Prevailing Wage,0,0,24,0,0,0,2,10,12,0,0,0,0,0,24,0,24,24
2290,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,39807.0,28,WEST 127 STREET,Manhattan,10027.0,1017240050.0,1053578.0,MN-10,9,208.0,MN03,40.808155,-73.942391,40.80806,-73.942745,2017-06-22T00:00:00,Preservation,No,Non Prevailing Wage,0,0,23,0,0,1,1,11,12,0,0,0,0,0,24,0,24,24
2291,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,39869.0,65,WEST 127 STREET,Manhattan,10027.0,1017250009.0,1053615.0,MN-10,9,208.0,MN03,40.808524,-73.943218,40.80888,-73.943503,2017-06-15T00:00:00,Preservation,No,Non Prevailing Wage,0,3,15,0,0,0,0,2,10,6,0,0,0,0,18,0,18,18
2292,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40049.0,20,WEST 129 STREET,Manhattan,10027.0,1017260049.0,1053701.0,MN-10,9,208.0,MN03,40.809497,-73.9417,40.80928,-73.941758,2017-03-10T00:00:00,Preservation,No,Non Prevailing Wage,0,0,29,0,0,0,7,17,5,0,0,0,0,0,29,0,29,29
2293,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40053.0,24,WEST 129 STREET,Manhattan,10027.0,1017260051.0,1053702.0,MN-10,9,208.0,MN03,40.80953,-73.941776,40.809329999999996,-73.941873,2017-03-10T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,3,0,0,0,0,0,4,0,4,4
2294,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40055.0,26,WEST 129 STREET,Manhattan,10027.0,1017260052.0,1053703.0,MN-10,9,208.0,MN03,40.809544,-73.941815,40.80935,-73.941935,2017-06-15T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
2295,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40059.0,30,WEST 129 STREET,Manhattan,10027.0,1017260053.0,1053704.0,MN-10,9,208.0,MN03,40.809577000000004,-73.941891,40.8094,-73.942054,2017-03-10T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,3,0,0,0,0,0,4,0,4,4
2296,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40225.0,69,WEST 130 STREET,Manhattan,10037.0,1017280006.0,1053773.0,MN-10,9,208.0,MN03,40.810431,-73.941941,40.81087,-73.942428,2017-06-09T00:00:00,Preservation,No,Non Prevailing Wage,0,0,13,0,0,1,0,0,14,0,0,0,0,0,14,0,14,14
2297,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40339.0,28,WEST 131 STREET,Manhattan,10037.0,1017280051.0,1053802.0,MN-10,9,208.0,MN03,40.810652000000005,-73.940564,40.810590000000005,-73.941005,2017-06-09T00:00:00,Preservation,No,Non Prevailing Wage,0,3,21,0,0,1,3,10,7,5,0,0,0,0,25,0,25,25
2298,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40350.0,4,WEST 131 STREET,Manhattan,10037.0,1017280042.0,1081379.0,MN-10,9,208.0,MN03,40.810421000000005,-73.940016,40.8103,-73.940301,2017-06-15T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,1,4,3,0,0,0,0,0,8,0,8,8
2299,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40378.0,71,WEST 131 STREET,Manhattan,10037.0,1017290006.0,1053829.0,MN-10,9,208.0,MN03,40.811075,-73.941529,40.811479999999996,-73.94194399999999,2017-07-11T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
2300,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40379.0,72,WEST 131 STREET,Manhattan,10037.0,1017280067.0,1053810.0,MN-10,9,208.0,MN03,40.811075,-73.941572,40.8111,-73.94221800000001,2017-07-11T00:00:00,Preservation,No,Non Prevailing Wage,0,1,3,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
2301,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40380.0,73,WEST 131 STREET,Manhattan,10037.0,1017290105.0,1053875.0,MN-10,9,208.0,MN03,40.811095,-73.941575,40.8115,-73.941994,2017-10-13T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
2302,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40383.0,8,WEST 131 STREET,Manhattan,10037.0,1017280143.0,1053821.0,MN-10,9,208.0,MN03,40.81046,-73.94010899999999,40.810340000000004,-73.940384,2017-06-15T00:00:00,Preservation,No,Non Prevailing Wage,0,1,3,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
2303,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40956.0,103,WEST 137 STREET,Manhattan,10030.0,1020060028.0,1060001.0,MN-10,9,228.0,MN03,40.815622999999995,-73.940412,40.8158,-73.940289,2017-09-18T00:00:00,Preservation,No,Non Prevailing Wage,0,0,10,0,0,0,1,0,9,0,0,0,0,0,10,0,10,10
2304,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40957.0,105,WEST 137 STREET,Manhattan,10030.0,1020060027.0,1060000.0,MN-10,9,228.0,MN03,40.815639000000004,-73.940448,40.81585,-73.940386,2017-10-13T00:00:00,Preservation,No,Non Prevailing Wage,0,2,14,0,0,1,1,12,4,0,0,0,0,0,17,0,17,17
2305,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40974.0,125,WEST 137 STREET,Manhattan,10030.0,1020060017.0,1059995.0,MN-10,9,228.0,MN03,40.815801,-73.940834,40.81617,-73.941159,,Preservation,No,Non Prevailing Wage,0,3,7,0,0,0,0,0,2,8,0,0,0,0,10,0,10,10
2306,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40976.0,127,WEST 137 STREET,Manhattan,10030.0,1020060016.0,1059994.0,MN-10,9,228.0,MN03,40.815818,-73.94086999999999,40.8162,-73.94123499999999,2017-07-21T00:00:00,Preservation,No,Non Prevailing Wage,0,1,9,0,0,0,1,0,5,4,0,0,0,0,10,0,10,10
2307,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40978.0,129,WEST 137 STREET,Manhattan,10030.0,1020060015.0,1059993.0,MN-10,9,228.0,MN03,40.815834,-73.94091,40.81624,-73.941314,2017-07-12T00:00:00,Preservation,No,Non Prevailing Wage,0,1,9,0,0,0,1,0,5,4,0,0,0,0,10,0,10,10
2308,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40979.0,131,WEST 137 STREET,Manhattan,10030.0,1020060014.0,1059992.0,MN-10,9,228.0,MN03,40.815851,-73.94095,40.81627,-73.94139399999999,,Preservation,No,Non Prevailing Wage,0,5,14,0,0,0,9,10,0,0,0,0,0,0,19,0,19,19
2309,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,41105.0,106,WEST 138 STREET,Manhattan,10030.0,1020060038.0,1060009.0,MN-10,9,228.0,MN03,40.816224,-73.939942,40.8161,-73.94022700000001,,Preservation,No,Non Prevailing Wage,0,5,19,0,0,0,0,0,24,0,0,0,0,0,24,0,24,24
2310,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,41124.0,137,WEST 138 STREET,Manhattan,10030.0,1020070009.0,1060020.0,MN-10,9,230.0,MN03,40.816839,-73.941365,40.81705,-73.941321,,Preservation,No,Non Prevailing Wage,0,2,9,0,0,0,1,2,4,4,0,0,0,0,11,0,11,11
2311,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,205486.0,1077,BEDFORD AVENUE,Brooklyn,11216.0,3018020001.0,3050556.0,BK-03,36,243.0,BK75,40.686966999999996,-73.95461800000001,40.68696,-73.95430400000001,2017-05-25T00:00:00,Preservation,No,Non Prevailing Wage,0,0,11,0,0,0,0,3,6,2,0,0,0,0,11,0,11,11
2312,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,205571.0,1224,BEDFORD AVENUE,Brooklyn,11216.0,3020000017.0,3057453.0,BK-03,36,227.0,BK69,40.682006,-73.953652,40.68196,-73.95392199999999,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,4,2,0,0,0,0,0,6,0,6,6
2313,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,211801.0,1,BREVOORT PLACE,Brooklyn,11216.0,3020170001.0,3057744.0,BK-03,36,227.0,BK69,40.679984000000005,-73.955279,40.68011,-73.955164,2017-05-25T00:00:00,Preservation,No,Non Prevailing Wage,0,0,5,0,0,0,0,3,1,1,0,0,0,0,5,0,5,5
2314,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,211820.0,29,BREVOORT PLACE,Brooklyn,11216.0,3020170053.0,3057774.0,BK-03,36,227.0,BK69,40.680102000000005,-73.954205,40.68034,-73.95433100000001,2017-06-21T00:00:00,Preservation,No,Non Prevailing Wage,0,0,9,0,0,0,3,5,1,0,0,0,0,0,9,0,9,9
2315,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,211823.0,35,BREVOORT PLACE,Brooklyn,11216.0,3020170050.0,3057771.0,BK-03,36,227.0,BK69,40.680126,-73.953999,40.68033,-73.95411800000001,2017-06-06T00:00:00,Preservation,No,Non Prevailing Wage,0,0,5,0,0,0,2,3,0,0,0,0,0,0,5,0,5,5
2316,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,221560.0,285,CLASSON AVENUE,Brooklyn,11205.0,3019240007.0,3055123.0,BK-03,33,193.0,BK69,40.691316,-73.960489,40.69119,-73.960219,2017-05-30T00:00:00,Preservation,No,Non Prevailing Wage,0,0,7,0,0,0,0,6,0,1,0,0,0,0,7,0,7,7
2317,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,230331.0,689,DE KALB AVENUE,Brooklyn,11216.0,3017750001.0,3322103.0,BK-03,36,261.0,BK75,40.691767,-73.948052,40.69191,-73.948365,2017-05-18T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,3,1,0,0,0,0,4,0,4,4
2318,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,230356.0,721,DE KALB AVENUE,Brooklyn,11216.0,3017750060.0,3049513.0,BK-03,36,261.0,BK75,40.691863,-73.947215,40.69208,-73.94724000000001,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,18,0,0,0,0,0,18,0,0,0,0,0,18,0,18,18
2319,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,230370.0,745,DE KALB AVENUE,Brooklyn,11216.0,3017750051.0,3049506.0,BK-03,36,261.0,BK75,40.691934,-73.946588,40.692170000000004,-73.946436,2017-05-25T00:00:00,Preservation,No,Non Prevailing Wage,0,0,11,0,0,0,0,1,10,0,0,0,0,0,11,0,11,11
2320,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,230373.0,753,DE KALB AVENUE,Brooklyn,11216.0,3017750049.0,3049504.0,BK-03,36,261.0,BK75,40.691958,-73.94637900000001,40.692190000000004,-73.946238,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
2321,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,230389.0,795,DE KALB AVENUE,Brooklyn,11221.0,3017760063.0,3322108.0,BK-03,36,261.0,BK75,40.692196,-73.944301,40.692409999999995,-73.944362,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,20,0,0,0,0,1,8,11,0,0,0,0,20,0,20,20
2322,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,297255.0,1108,FULTON STREET,Brooklyn,11238.0,3020160032.0,3057711.0,BK-03,36,227.0,BK69,40.681313,-73.956565,40.68105,-73.956609,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,0,5,1,0,0,0,0,6,0,6,6
2323,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,297269.0,1124,FULTON STREET,Brooklyn,11238.0,3020160039.0,3057718.0,BK-03,36,227.0,BK69,40.681225,-73.956136,40.68096,-73.956151,2017-06-23T00:00:00,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3
2324,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,297285.0,1154,FULTON STREET,Brooklyn,11216.0,3020170024.0,3057752.0,BK-03,36,227.0,BK69,40.68095,-73.954849,40.6807,-73.954835,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3
2325,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,297307.0,1176,FULTON STREET,Brooklyn,11216.0,3020170035.0,3057763.0,BK-03,36,227.0,BK69,40.680735999999996,-73.953858,40.68057,-73.95405600000001,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
2326,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,299434.0,468,GATES AVENUE,Brooklyn,11216.0,3018140002.0,3051158.0,BK-03,36,265.0,BK75,40.686578999999995,-73.94739200000001,40.68639,-73.94725600000001,2017-06-23T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,4,4,0,0,0,0,0,8,0,8,8
2327,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,299445.0,480,GATES AVENUE,Brooklyn,11216.0,3018140007.0,3051163.0,BK-03,36,265.0,BK75,40.686645,-73.946812,40.68642,-73.946794,2017-06-08T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,1,4,3,0,0,0,0,0,8,0,8,8
2328,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,299446.0,482,GATES AVENUE,Brooklyn,11216.0,3018140008.0,3051164.0,BK-03,36,265.0,BK75,40.68665,-73.946758,40.68643,-73.946704,2017-06-08T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,3,5,0,0,0,0,0,8,0,8,8
2329,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,299448.0,486,GATES AVENUE,Brooklyn,11216.0,3018140010.0,3051165.0,BK-03,36,265.0,BK75,40.686664,-73.946632,40.68645,-73.946534,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4
2330,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,299477.0,542,GATES AVENUE,Brooklyn,11221.0,3018150015.0,3051215.0,BK-03,36,265.0,BK75,40.686995,-73.943772,40.68676,-73.943797,2016-11-10T00:00:00,Preservation,No,Non Prevailing Wage,0,0,16,0,0,0,0,0,6,10,0,0,0,0,16,0,16,16
2331,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,299480.0,546,GATES AVENUE,Brooklyn,11221.0,3018150017.0,3051216.0,BK-03,36,265.0,BK75,40.687011,-73.943628,40.68678,-73.943632,2016-11-10T00:00:00,Preservation,No,Non Prevailing Wage,0,0,9,0,0,0,2,0,0,4,3,0,0,0,9,0,9,9
2332,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,299498.0,567,GATES AVENUE,Brooklyn,11221.0,3018100073.0,3051025.0,BK-03,36,265.0,BK75,40.687006,-73.943822,40.6872,-73.944024,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4
2333,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,299511.0,587,GATES AVENUE,Brooklyn,11221.0,3018100064.0,3051021.0,BK-03,36,265.0,BK75,40.687065999999994,-73.94328900000001,40.68727,-73.94341800000001,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,4,4,0,0,0,0,0,8,0,8,8
2334,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,299525.0,617,GATES AVENUE,Brooklyn,11221.0,3018100050.0,3051014.0,BK-03,36,265.0,BK75,40.687159,-73.94248499999999,40.68739,-73.942365,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
2335,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,304041.0,236,GREENE AVENUE,Brooklyn,11238.0,3019660015.0,3056257.0,BK-02,35,231.0,BK69,40.6872,-73.961527,40.68696,-73.96158100000001,2017-05-26T00:00:00,Preservation,No,Non Prevailing Wage,0,0,16,0,0,0,0,6,10,0,0,0,0,0,16,0,16,16
2336,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,304564.0,848,GREENE AVENUE,Brooklyn,11221.0,3016200039.0,3044047.0,BK-03,36,291.0,BK35,40.690319,-73.934412,40.69012,-73.934152,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,3,1,0,0,0,0,0,4,0,4,4
2337,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,304674.0,956,GREENE AVENUE,Brooklyn,11221.0,3016220020.0,3044144.0,BK-03,36,387.0,BK35,40.690884000000004,-73.929475,40.69065,-73.929511,2017-05-17T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
2338,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,307083.0,44,HANCOCK STREET,Brooklyn,11216.0,3020000015.0,3057451.0,BK-03,36,227.0,BK69,40.682072,-73.95395400000001,40.68185,-73.954164,2017-06-23T00:00:00,Preservation,No,Non Prevailing Wage,0,0,7,0,0,0,3,1,2,1,0,0,0,0,7,0,7,7
2339,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,307179.0,53,HANCOCK STREET,Brooklyn,11216.0,3018320097.0,3322555.0,BK-03,36,245.0,BK75,40.682187,-73.953114,40.68235,-73.953514,2017-06-08T00:00:00,Preservation,No,Non Prevailing Wage,0,0,7,0,0,0,0,2,5,0,0,0,0,0,7,0,7,7
2340,52756,PACC ABCCD RESYNDICATION,2015-06-25T00:00:00,2017-06-23T00:00:00,319258.0,892,KENT AVENUE,Brooklyn,11205.0,3019110024.0,3054928.0,BK-03,33,235.0,BK69,40.693816,-73.959244,40.69384,-73.959482,2017-03-29T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4
